"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000151287",96.8699499368987,-0.384711072491001,0.189957755865016,-2.02524540648068,0.0428421712929022,0.0745199953398787,"TEX30","93081","testis expressed 30"
"ENSG00000141556",1160.21656893707,0.123335626391606,0.0609064665259798,2.02500052008429,0.0428673108242594,0.0745549241123359,"TBCD","6904","tubulin folding cofactor D"
"ENSG00000243660",26.9490189113859,0.692997727557836,0.342248640009239,2.02483705279042,0.0428840989785816,0.0745753216219865,"ZNF487","642819","zinc finger protein 487"
"ENSG00000059915",89.56504508048,0.389224194979311,0.192238689565856,2.02469230235765,0.0428989695435927,0.0745923800299044,"PSD","5662","pleckstrin and Sec7 domain containing"
"ENSG00000142186",2419.79889424975,0.104827828216395,0.0517867912573508,2.02421941331449,0.0429475809739594,0.0746680958351083,"SCYL1","57410","SCY1 like pseudokinase 1"
"ENSG00000070882",1076.47909302254,0.141544869991871,0.0699366888195356,2.02390007849976,0.042980433868711,0.0747156833466661,"OSBPL3","26031","oxysterol binding protein like 3"
"ENSG00000101901",293.835385540963,-0.217995893561948,0.10771575226606,-2.02380700107349,0.0429900135925103,0.0747156833466661,"ALG13","79868","ALG13, UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000057704",6.06285255057355,-1.51880874655721,0.750471671193337,-2.02380556769336,0.0429901611331069,0.0747156833466661,"TMCC3","57458","transmembrane and coiled-coil domain family 3"
"ENSG00000167088",665.949159027237,-0.155902831381837,0.0770792121934731,-2.02263135474857,0.0431111690197171,0.0749171570584354,"SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide"
"ENSG00000121989",111.454879057133,0.360242172898055,0.178180886802362,2.02177786497176,0.0431993055033399,0.0750614671667324,"ACVR2A","92","activin A receptor type 2A"
"ENSG00000083099",593.141299068949,0.162732061296944,0.080511835736463,2.02121911403945,0.0432570879148627,0.0751530073899854,"LYRM2","57226","LYR motif containing 2"
"ENSG00000219200",30.7512041423548,0.648118808665832,0.320720037050046,2.02082418868235,0.0432979679247371,0.0752151639880687,"RNASEK","440400","ribonuclease K"
"ENSG00000188916",16.1289497648119,0.958652357291011,0.474452413713366,2.02054479982089,0.0433269080869065,0.0752565670459432,"INSYN2","642938","inhibitory synaptic factor 2A"
"ENSG00000182154",541.24176428703,0.178416501958101,0.0883409789080575,2.01963464932612,0.0434212983073448,0.0754116302679292,"MRPL41","64975","mitochondrial ribosomal protein L41"
"ENSG00000182631",1.91726888586563,3.21009779909917,1.58959644390344,2.01944198567556,0.0434413014035038,0.0754374808630658,"RXFP3","51289","relaxin family peptide receptor 3"
"ENSG00000254986",972.977788496514,-0.130754976360015,0.0647854159400223,-2.01827794825099,0.0435623220081434,0.0756387254660718,"DPP3","10072","dipeptidyl peptidase 3"
"ENSG00000156162",490.535780721374,-0.182543267559757,0.0904485154214316,-2.01820081522868,0.0435703512895944,0.0756437551308802,"DPY19L4","286148","dpy-19 like 4"
"ENSG00000275074",116.879178965592,-0.339620913589856,0.168317609213428,-2.01773845990893,0.0436185070916938,0.0757184402258402,"NUDT18","79873","nudix hydrolase 18"
"ENSG00000125430",218.091098051727,0.252069547271833,0.124940856827402,2.01751095416331,0.0436422190482815,0.0757506800534181,"HS3ST3B1","9953","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"ENSG00000184939",420.065522169685,0.186206681858981,0.0923065387601708,2.01726426274936,0.0436679429475677,0.0757864040463086,"ZFP90","146198","ZFP90 zinc finger protein"
"ENSG00000130699",192.676142964865,-0.265949098908385,0.131867621283597,-2.01678847559122,0.0437175921137674,0.0758636374158371,"TAF4","6874","TATA-box binding protein associated factor 4"
"ENSG00000160055",135.716143998372,0.322883061553954,0.160112593132679,2.01660003898878,0.0437372689557812,0.0758888474064403,"TMEM234","56063","transmembrane protein 234"
"ENSG00000178764",109.966292449807,0.346602025793048,0.171892918263248,2.01638339319041,0.043759900687666,0.0759191779087489,"ZHX2","22882","zinc fingers and homeoboxes 2"
"ENSG00000182185",28.8975958514301,-0.66137734172293,0.32806323474525,-2.01600567109115,0.0437993827799002,0.0759787315689936,"RAD51B","5890","RAD51 paralog B"
"ENSG00000103021",37.7347221740821,-0.59060164095332,0.293127311632624,-2.01482979413914,0.0439224860990203,0.0761833117720798,"CCDC113","29070","coiled-coil domain containing 113"
"ENSG00000107614",76.4066291933356,-0.423704673420353,0.210358592627111,-2.01420188321676,0.0439883420620303,0.0762885602859734,"TRDMT1","1787","tRNA aspartic acid methyltransferase 1"
"ENSG00000188848",1.92915209092617,3.1933546124686,1.58606415293205,2.01338300633381,0.0440743519678773,0.0764287327100336,"BEND4","389206","BEN domain containing 4"
"ENSG00000277462",44.1537851294161,0.56101012761373,0.278720988964756,2.01280186934422,0.0441354771923505,0.0765257250424543,"ZNF670","93474","zinc finger protein 670"
"ENSG00000275004",30.3873819639439,-0.669498752600472,0.332696967974331,-2.01233800439121,0.0441843188339089,0.0766013987735736,"ZNF280B","140883","zinc finger protein 280B"
"ENSG00000134287",2701.57611621923,-0.0940481266221875,0.0467449048011392,-2.01194391179711,0.0442258497842891,0.0766643818067341,"ARF3","377","ADP ribosylation factor 3"
"ENSG00000131188",117.242258129345,0.334232585245757,0.166169691533521,2.01139318585263,0.0442839425311784,0.0767494836818022,"PRR7","80758","proline rich 7, synaptic"
"ENSG00000131127",51.4782397388236,0.509228781347698,0.253178838232242,2.01134022457509,0.0442895324886006,0.0767494836818022,"ZNF141","7700","zinc finger protein 141"
"ENSG00000244687",30.752933979622,0.656530935810479,0.326416248818187,2.01133043525711,0.0442905657968332,0.0767494836818022,"UBE2V1","7335","ubiquitin conjugating enzyme E2 V1"
"ENSG00000166106",145.731502131107,0.325890982870657,0.162043470403605,2.01113307471726,0.0443114024638853,0.0767765635448791,"ADAMTS15","170689","ADAM metallopeptidase with thrombospondin type 1 motif 15"
"ENSG00000104951",3.44062926774732,-2.20202041063972,1.09521634475478,-2.01058030332149,0.0443698062606647,0.0768687204266694,"IL4I1","259307","interleukin 4 induced 1"
"ENSG00000187186",4.19904250411271,1.95149500022779,0.970682004145013,2.01043698337304,0.0443849595205117,0.0768859348158558,"LOC730098","730098","uncharacterized LOC730098"
"ENSG00000107099",2.60859638781402,2.79893605412743,1.39275561010697,2.00963904493801,0.0444694056461159,0.0770231637574869,"DOCK8","81704","dedicator of cytokinesis 8"
"ENSG00000158552",217.205634064387,-0.263395923129091,0.131084037781959,-2.00936687323605,0.0444982406686856,0.0770640506433711,"ZFAND2B","130617","zinc finger AN1-type containing 2B"
"ENSG00000153291",4.19920448906047,1.93137439165051,0.961274702995199,2.00918050338016,0.0445179945786839,0.0770892026907112,"SLC25A27","9481","solute carrier family 25 member 27"
"ENSG00000117758",1331.96135137473,-0.127671011377954,0.0635456918459762,-2.00912143166851,0.0445242573137434,0.0770909896957178,"STX12","23673","syntaxin 12"
"ENSG00000080802",465.560813118365,0.187185688741054,0.0931980934440297,2.00847122321733,0.0445932410219552,0.0772013609986581,"CNOT4","4850","CCR4-NOT transcription complex subunit 4"
"ENSG00000111962",597.155677356565,0.157080763554948,0.0782345201432428,2.00781909657454,0.0446625187860288,0.077312215394467,"UST","10090","uronyl 2-sulfotransferase"
"ENSG00000137522",372.185993492866,-0.20040899877416,0.0998957774334544,-2.00618088094527,0.044836952953392,0.0776050513948433,"RNF121","55298","ring finger protein 121"
"ENSG00000100083",774.462076793264,0.144041690931065,0.0718829907692389,2.00383553034781,0.0450876814245593,0.0780298554292103,"GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1"
"ENSG00000166855",720.091345040453,0.148821180195061,0.0742904496493727,2.00323434435313,0.0451521409124755,0.0781322358539466,"CLPX","10845","caseinolytic mitochondrial matrix peptidase chaperone subunit"
"ENSG00000174564",7.1535694131941,-1.36424047711574,0.681116060493438,-2.00294862541842,0.0451828030776876,0.0781761154917775,"IL20RB","53833","interleukin 20 receptor subunit beta"
"ENSG00000079246",5871.99952400725,0.0794809856769099,0.0396881397405261,2.00263822382561,0.0452161339754776,0.0782246017760992,"XRCC5","7520","X-ray repair cross complementing 5"
"ENSG00000188107",9.1776125861288,1.20403830860469,0.601735827666144,2.00094169774567,0.0453986732661742,0.078531179178037,"EYS","346007","eyes shut homolog"
"ENSG00000149506",5.55854398239095,1.6017316518363,0.800511425542922,2.00088543489555,0.0454047375445853,0.0785324518169344,"ZP1","22917","zona pellucida glycoprotein 1"
"ENSG00000172766",169.900595850891,0.28171846045194,0.140849517578382,2.00013791524109,0.0454853735957722,0.0786626890465255,"NAA16","79612","N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
"ENSG00000116032",40.3040652855767,0.566414654244663,0.283380458956325,1.99877809617056,0.0456323687546662,0.0789076441049244,"GRIN3B","116444","glutamate ionotropic receptor NMDA type subunit 3B"
"ENSG00000172977",251.001763883311,0.239702713105243,0.120023350726819,1.99713398812554,0.0458106296364693,0.0792066001387007,"KAT5","10524","lysine acetyltransferase 5"
"ENSG00000140379",9.83740651281948,1.27747870919298,0.639782478223758,1.99673913036768,0.0458535289768177,0.0792714733208609,"BCL2A1","597","BCL2 related protein A1"
"ENSG00000114638",16.9515469633478,0.888086256554637,0.444948747638249,1.99592933179051,0.0459416154599199,0.0794144415491789,"UPK1B","7348","uroplakin 1B"
"ENSG00000108511",394.420946681858,0.188321184595668,0.0943767409038544,1.99541945178547,0.045997151154214,0.0795011157160556,"HOXB6","3216","homeobox B6"
"ENSG00000260230",1.75739552618509,-3.23263946906118,1.62037481494681,-1.9949948859007,0.0460434376405049,0.0795717851718763,"FRRS1L","23732","ferric chelate reductase 1 like"
"ENSG00000161179",193.212070568218,-0.269023446159487,0.134862813847026,-1.99479336434904,0.0460654213939107,0.079600443252838,"YDJC","150223","YdjC chitooligosaccharide deacetylase homolog"
"ENSG00000131067",414.762370124793,0.190091720010857,0.0953003884164189,1.99465839719607,0.0460801497469959,0.0796165588477404,"GGT7","2686","gamma-glutamyltransferase 7"
"ENSG00000153404",82.7823972689601,0.390446380783752,0.195797718309005,1.99413141356201,0.0461376950580406,0.079706640460134,"PLEKHG4B","153478","pleckstrin homology and RhoGEF domain containing G4B"
"ENSG00000149634",8.42679020358956,1.32188227799367,0.663050458757594,1.99363752868911,0.0461916809889945,0.0797905525569387,"SPATA25","128497","spermatogenesis associated 25"
"ENSG00000138030",4.24530376488429,-1.89703207820766,0.951614994828484,-1.99348695482628,0.0462081506043717,0.0798096476745846,"KHK","3795","ketohexokinase"
"ENSG00000127616",3354.33607068261,-0.0961740392685847,0.0482533827388448,-1.99310460344499,0.0462499940289594,0.0798725582374975,"SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"ENSG00000133135",277.346548931083,-0.2289759345265,0.114887671980495,-1.99304181710091,0.0462568682328287,0.0798750701834129,"RNF128","79589","ring finger protein 128, E3 ubiquitin protein ligase"
"ENSG00000167272",178.737713873393,-0.282966125254937,0.141989837463652,-1.99286181539136,0.0462765806062053,0.079899747536815,"POP5","51367","POP5 homolog, ribonuclease P/MRP subunit"
"ENSG00000173540",440.241830026299,-0.186789854037876,0.0937554769282441,-1.99230871793054,0.0463371957578486,0.0799913679763753,"GMPPB","29925","GDP-mannose pyrophosphorylase B"
"ENSG00000177082",77.5896005465753,0.412010005421912,0.206803410870463,1.99227857842241,0.0463405007315981,0.0799913679763753,"WDR73","84942","WD repeat domain 73"
"ENSG00000164930",2585.39532345967,0.106490536386531,0.0534664931258766,1.99172472628455,0.0464012692062667,0.0800868843613958,"FZD6","8323","frizzled class receptor 6"
"ENSG00000100055",15.5457853979953,0.922333446900173,0.463247402930158,1.99101698372442,0.0464790201104301,0.0802116859938547,"CYTH4","27128","cytohesin 4"
"ENSG00000102401",1701.96982547015,0.114007290345111,0.0572837731543463,1.99021963930217,0.0465667458040836,0.0803536704906433,"ARMCX3","51566","armadillo repeat containing X-linked 3"
"ENSG00000224051",299.70151191683,-0.216411081372187,0.108761452223982,-1.98977741605099,0.0466154602905451,0.0804283134818606,"CPTP","80772","ceramide-1-phosphate transfer protein"
"ENSG00000159403",1252.56259817617,0.12219515716008,0.0614213978394908,1.98945581602369,0.0466509140799947,0.0804800622393728,"C1R","715","complement C1r"
"ENSG00000172803",14.2659159388371,0.952572902624237,0.478829446363331,1.98937828460415,0.0466594646830715,0.0804853921464311,"SNX32","254122","sorting nexin 32"
"ENSG00000130203",47.5881347909081,0.51150372106419,0.257157498350603,1.98906788386476,0.046693710642681,0.0805350389060073,"APOE","348","apolipoprotein E"
"ENSG00000100302",31.7490641462937,0.631286236114541,0.317470677397158,1.98848675187975,0.0467578827710347,0.0806362832061208,"RASD2","23551","RASD family member 2"
"ENSG00000160951",20.1568364910018,-0.817917617741887,0.411497117419138,-1.98766305550758,0.0468489674672319,0.0807839104401619,"PTGER1","5731","prostaglandin E receptor 1"
"ENSG00000176919",1.8714193855846,3.16006809847787,1.59051251866578,1.98682378251806,0.0469419281426836,0.0809347375955629,"C8G","733","complement C8 gamma chain"
"ENSG00000169019",445.488789717852,-0.188802963492358,0.0950598310220631,-1.98614873877208,0.0470168108037337,0.0810543639753688,"COMMD8","54951","COMM domain containing 8"
"ENSG00000214029",52.9694855595972,0.492871762907936,0.24819256402289,1.98584419661534,0.0470506265715528,0.0811031736153854,"ZNF891","101060200","zinc finger protein 891"
"ENSG00000139218",1837.95352406209,0.110376801009647,0.0556013739019678,1.98514520889816,0.0471283181813874,0.081227593656565,"SCAF11","9169","SR-related CTD associated factor 11"
"ENSG00000107719",10.1463873838491,1.13805057742423,0.573419899785203,1.98467227567535,0.0471809452983058,0.0813087899680111,"PALD1","27143","phosphatase domain containing paladin 1"
"ENSG00000028528",1308.575983806,0.115219485491223,0.0581115326584365,1.98273010915838,0.0473975844964788,0.0816725827556535,"SNX1","6642","sorting nexin 1"
"ENSG00000100078",3.77202334118994,-1.97543824230515,0.996544410477283,-1.98228821669777,0.0474469920803138,0.0817481610100147,"PLA2G3","50487","phospholipase A2 group III"
"ENSG00000108370",22.7357673148865,0.741771860456108,0.374252916969941,1.9820068911198,0.0474784693860512,0.0817928324735971,"RGS9","8787","regulator of G protein signaling 9"
"ENSG00000101353",8.0493932723962,-1.28665228658687,0.649223310463615,-1.98183316256476,0.0474979165103309,0.0818167710997261,"MROH8","140699","maestro heat like repeat family member 8"
"ENSG00000173950",567.572087782289,0.162012025020686,0.0817696081532531,1.98132324074541,0.047555035693234,0.0819055879451774,"XXYLT1","152002","xyloside xylosyltransferase 1"
"ENSG00000175581",163.498802034027,-0.280141637839102,0.141443223623603,-1.98059426717105,0.047636792363658,0.0820368130235559,"MRPL48","51642","mitochondrial ribosomal protein L48"
"ENSG00000174137",25.9548561616227,-0.685438181655923,0.346129540616305,-1.98029379530986,0.0476705255964434,0.0820824842759485,"FAM53A","152877","family with sequence similarity 53 member A"
"ENSG00000135164",624.707102215047,0.154327292963615,0.0779345287613464,1.98021718250458,0.0476791299386279,0.0820824842759485,"DMTF1","9988","cyclin D binding myb like transcription factor 1"
"ENSG00000135775",299.240910170043,-0.208624661361923,0.10535485648561,-1.98020925015848,0.0476800208906497,0.0820824842759485,"COG2","22796","component of oligomeric golgi complex 2"
"ENSG00000186399",2.43907468931077,-2.72666142405361,1.37775085069719,-1.97906713153094,0.0478084484987502,0.0822939633233567,"GOLGA8R","101059918","golgin A8 family member R"
"ENSG00000197056",191.766403581188,-0.26909663193313,0.136027480316266,-1.97825197752305,0.0479002876759834,0.0824424196856993,"ZMYM1","79830","zinc finger MYM-type containing 1"
"ENSG00000137965",19.0154091000907,-0.840814993151932,0.425103407076771,-1.97790697311463,0.0479392021650731,0.0824997619697393,"IFI44","10561","interferon induced protein 44"
"ENSG00000196757",91.4318819849356,0.380445920079735,0.192649314103659,1.97481066491121,0.048289638306158,0.0830931336084245,"ZNF700","90592","zinc finger protein 700"
"ENSG00000107186",1057.32877406269,0.133392741397701,0.0675991595132302,1.97328993967143,0.0484625384561148,0.0833809119502942,"MPDZ","8777","multiple PDZ domain crumbs cell polarity complex component"
"ENSG00000216937",10.6781693909783,-1.09907158789888,0.557033097791189,-1.9730812985028,0.0484863006016043,0.0834120576942272,"CCDC7","79741","coiled-coil domain containing 7"
"ENSG00000165476",1479.55999344628,0.117614963601297,0.0596181388685022,1.97280501930321,0.0485177810998114,0.0834564726714543,"REEP3","221035","receptor accessory protein 3"
"ENSG00000133985",4.33483937625476,1.90184517865692,0.964134566693641,1.97259308436479,0.0485419415549531,0.083488287389065,"TTC9","23508","tetratricopeptide repeat domain 9"
"ENSG00000143537",1182.89314485373,0.118868699140052,0.060276973373427,1.97204160208308,0.0486048575574775,0.0835867433701404,"ADAM15","8751","ADAM metallopeptidase domain 15"
"ENSG00000167118",865.161195847919,0.136500831912055,0.069228324309505,1.97174831650971,0.0486383450020584,0.0836345734033761,"URM1","81605","ubiquitin related modifier 1"
"ENSG00000143951",59.4784294595984,0.467526420939204,0.237187026619806,1.97112981937505,0.048709028720328,0.0837463445263876,"WDPCP","51057","WD repeat containing planar cell polarity effector"
"ENSG00000112877",30.0804278945463,-0.667415778442028,0.3386242327557,-1.97096283691999,0.0487281267578881,0.0837694076936609,"CEP72","55722","centrosomal protein 72"
"ENSG00000141101",441.446512933387,0.179692746599684,0.0912151530225235,1.9699878873778,0.0488397587752996,0.0839515237730773,"NOB1","28987","NIN1 (RPN12) binding protein 1 homolog"
"ENSG00000136715",503.611257467816,-0.18918415905541,0.0960375044102426,-1.96989874130083,0.0488499767322309,0.0839592952862529,"SAP130","79595","Sin3A associated protein 130"
"ENSG00000134504",101.604091541186,0.371139718220046,0.188483544611173,1.96908286601719,0.0489435760616343,0.0841103572756957,"KCTD1","284252","potassium channel tetramerization domain containing 1"
"ENSG00000121297",630.866021032384,-0.164073350598869,0.0833424402259855,-1.96866506612933,0.0489915654015838,0.0841830116460932,"TSHZ3","57616","teashirt zinc finger homeobox 3"
"ENSG00000146828",595.894442103446,0.159034776043046,0.0808122970300298,1.96795267413261,0.0490734832684005,0.0843122143814864,"SLC12A9","56996","solute carrier family 12 member 9"
"ENSG00000151468",22.9795887478984,0.741820026788452,0.376957983780866,1.96791170025912,0.0490781983429754,0.0843122143814864,"CCDC3","83643","coiled-coil domain containing 3"
"ENSG00000149474",185.579705194918,-0.260422535179207,0.132349434189966,-1.96768907077769,0.0491038241093936,0.084346405562266,"KAT14","57325","lysine acetyltransferase 14"
"ENSG00000145912",483.535567859678,-0.170634540860281,0.0867587674993181,-1.96676999660722,0.049209733037515,0.0845184763438872,"NHP2","55651","NHP2 ribonucleoprotein"
"ENSG00000169583",3.34703616172941,-2.14040307518811,1.08837964244898,-1.96659602192848,0.0492298024599652,0.0845430935277287,"CLIC3","9022","chloride intracellular channel 3"
"ENSG00000180626",85.9308828160228,0.415244668562246,0.211182391035928,1.96628453028359,0.0492657527623321,0.08459497427604,"ZNF594","84622","zinc finger protein 594"
"ENSG00000159885",52.9832062681634,0.496492895502077,0.252569674707997,1.96576606465557,0.0493256394763962,0.0846879397254342,"ZNF222","7673","zinc finger protein 222"
"ENSG00000234616",363.37947466038,-0.201686524658704,0.102650876866307,-1.96478131327979,0.0494395539147311,0.0848736337327091,"JRK","8629","Jrk helix-turn-helix protein"
"ENSG00000159733",33.5322370766282,0.619156755602752,0.31519090767086,1.96438647351246,0.0494852902817705,0.0849422557853173,"ZFYVE28","57732","zinc finger FYVE-type containing 28"
"ENSG00000133740",71.4967733210105,-0.433082006782572,0.220504808899637,-1.96404789965234,0.0495245373344257,0.0849997241451923,"E2F5","1875","E2F transcription factor 5"
"ENSG00000164880",2672.57666710947,0.101175005066496,0.0515307974477331,1.96338908143459,0.0496009815445081,0.0851210137404471,"INTS1","26173","integrator complex subunit 1"
"ENSG00000198934",52.3291199427262,-0.490292619119898,0.249859680342441,-1.96227185774006,0.0497308418256768,0.0853339325680318,"MAGEE1","57692","MAGE family member E1"
"ENSG00000221838",298.584361889839,0.219689403018089,0.111962779418902,1.96216460647278,0.0497433231419424,0.0853454128598308,"AP4M1","9179","adaptor related protein complex 4 subunit mu 1"
"ENSG00000114861",1469.14763488544,-0.122790088935056,0.0625938142713281,-1.96169686037653,0.0497977875917249,0.0854289132262648,"FOXP1","27086","forkhead box P1"
"ENSG00000115816",517.244857123808,-0.16922058777699,0.0862696786502053,-1.96153028995417,0.0498171951563391,0.0854522604997818,"CEBPZ","10153","CCAAT enhancer binding protein zeta"
"ENSG00000123104",242.687531133103,-0.260408170341388,0.132798111008474,-1.96093279011154,0.0498868636462069,0.085561805704387,"ITPR2","3709","inositol 1,4,5-trisphosphate receptor type 2"
"ENSG00000134419",1340.12561753583,-0.12147811324154,0.0619749304927636,-1.960116974326,0.0499821196835124,0.0857152059454976,"RPS15A","6210","ribosomal protein S15a"
"ENSG00000164077",214.425543774292,-0.252005831831347,0.128690847637599,-1.95822652859519,0.0502034375572512,0.0860708885349798,"MON1A","84315","MON1 homolog A, secretory trafficking associated"
"ENSG00000205363",11.9845912725713,1.04388710684662,0.533085222718466,1.95819929414535,0.0502066319354581,0.0860708885349798,"INSYN1","388135","inhibitory synaptic factor 1"
"ENSG00000083828",79.3000893199753,-0.3900487190426,0.199187805658565,-1.95819577284363,0.0502070449677854,0.0860708885349798,"ZNF586","54807","zinc finger protein 586"
"ENSG00000214087",451.440368885462,0.176840534780157,0.0903245294788303,1.95783510637167,0.0502493645562328,0.0861317647840705,"ARL16","339231","ADP ribosylation factor like GTPase 16"
"ENSG00000123179",292.838173148494,-0.210171744315066,0.107351332035319,-1.95779353949626,0.0502542438172223,0.0861317647840705,"EBPL","84650","EBP like"
"ENSG00000173928",16.0417162659111,0.894781151251424,0.457114550784291,1.95745497428644,0.0502940005423577,0.0861898813945661,"SWSAP1","126074","SWIM-type zinc finger 7 associated protein 1"
"ENSG00000183475",233.384098733648,0.248423059337219,0.12699471482948,1.95616848835627,0.0504453092939363,0.0864391313072937,"ASB7","140460","ankyrin repeat and SOCS box containing 7"
"ENSG00000120549",242.462854929749,-0.24181529577148,0.123627730003199,-1.95599559876432,0.0504656725756751,0.0864639714508602,"KIAA1217","56243","KIAA1217"
"ENSG00000166262",31.4448031850815,0.624895677061515,0.319568497486564,1.95543578912308,0.0505316553389919,0.086566957617815,"FAM227B","196951","family with sequence similarity 227 member B"
"ENSG00000183117",3.7868740216035,-1.9773379995248,1.01149408209172,-1.95486857959244,0.0505985840093812,0.0866715401127685,"CSMD1","64478","CUB and Sushi multiple domains 1"
"ENSG00000178718",16.2256908126647,0.908703059557013,0.465010775553717,1.95415484399252,0.0506829077357487,0.0867964328568718,"RPP25","54913","ribonuclease P and MRP subunit p25"
"ENSG00000166169",223.808811887217,-0.236381492401399,0.120963734523057,-1.95415174087852,0.0506832746075613,0.0867964328568718,"POLL","27343","DNA polymerase lambda"
"ENSG00000103485",248.54222307036,-0.225045283631656,0.115172697450744,-1.95398118315238,0.0507034425551467,0.0868208825813585,"QPRT","23475","quinolinate phosphoribosyltransferase"
"ENSG00000140471",95.6426550847652,-0.353558402671232,0.181031413678165,-1.95302238151762,0.0508169431815629,0.0870051241414816,"LINS1","55180","lines homolog 1"
"ENSG00000008256",673.076647503729,-0.147791566733338,0.0756864820833841,-1.95268114814103,0.0508573888796036,0.087062273980342,"CYTH3","9265","cytohesin 3"
"ENSG00000007545",193.749403011921,0.254626145726409,0.130400894202249,1.95264110176644,0.0508621372622299,0.087062273980342,"CRAMP1","57585","cramped chromatin regulator homolog 1"
"ENSG00000158717",257.249536758283,0.223960265109259,0.114721903140217,1.95220144522469,0.050914292681373,0.0871414290486673,"RNF166","115992","ring finger protein 166"
"ENSG00000011422",2190.59511391157,0.114252960879458,0.0585299817061853,1.95204162975818,0.0509332623101932,0.0871637737955908,"PLAUR","5329","plasminogen activator, urokinase receptor"
"ENSG00000094963",1.09608118915915,-3.64922741927975,1.86989689951939,-1.95156611052604,0.0509897400642655,0.0872502947947458,"FMO2","2327","flavin containing monooxygenase 2"
"ENSG00000105793",266.726670681239,-0.217645027486713,0.11152746299943,-1.9514926784251,0.0509984663196532,0.0872550959622764,"GTPBP10","85865","GTP binding protein 10"
"ENSG00000110958",3447.05428735426,0.0908038128543965,0.0465383979061297,1.95115897709999,0.0510381372534769,0.0873128342242301,"PTGES3","10728","prostaglandin E synthase 3"
"ENSG00000198346",77.9092631816785,0.401971309912928,0.206049411796337,1.95084910172054,0.051074998858409,0.0873657536182952,"ZNF813","126017","zinc finger protein 813"
"ENSG00000205835",7.47592939464271,-1.29375123677411,0.66336666855801,-1.95028073928767,0.0511426670503975,0.0874713504686966,"GMNC","647309","geminin coiled-coil domain containing"
"ENSG00000173376",1.78928563397935,3.13136132330057,1.60674552321376,1.94888442386155,0.0513092286088365,0.0877460444693701,"NDNF","79625","neuron derived neurotrophic factor"
"ENSG00000121552",1.07041604849597,-3.6254093584904,1.86102299053266,-1.94807338594605,0.0514061827899387,0.0879016500705553,"CSTA","1475","cystatin A"
"ENSG00000128891",177.765749412422,0.262565913952694,0.134788353106655,1.94798666131733,0.0514165592114871,0.0879091936959278,"CCDC32","90416","coiled-coil domain containing 32"
"ENSG00000145982",116.115481612672,-0.320930961057801,0.164768605564902,-1.94776765851422,0.0514427702454892,0.0879371398808221,"FARS2","10667","phenylalanyl-tRNA synthetase 2, mitochondrial"
"ENSG00000135341",1150.81514744522,-0.124561797958828,0.0639516227491811,-1.94775038699738,0.0514448378377288,0.0879371398808221,"MAP3K7","6885","mitogen-activated protein kinase kinase kinase 7"
"ENSG00000257093",165.212914610068,-0.296064390363191,0.152121880559189,-1.94623146436844,0.0516269419645853,0.0882381851645666,"KIAA1147","57189","KIAA1147"
"ENSG00000081870",197.181196886489,0.253065816439938,0.130100325131491,1.94515898545346,0.0517558464642678,0.0884482450359902,"HSPB11","51668","heat shock protein family B (small) member 11"
"ENSG00000162946",79.4314823793966,-0.385693135659979,0.198307988113436,-1.94491981553136,0.0517846297191321,0.088487173658037,"DISC1","27185","DISC1 scaffold protein"
"ENSG00000168477",8.37015629780009,1.24306305229714,0.639163430204089,1.94482818252012,0.0517956609762981,0.0884957629803711,"TNXB","7148","tenascin XB"
"ENSG00000104361",161.51153840547,0.289903384744864,0.149186794256257,1.94322417201953,0.0519890787328242,0.0888159316522966,"NIPAL2","79815","NIPA like domain containing 2"
"ENSG00000173040",117.16257301143,0.330236095033424,0.16997351438759,1.94286795930093,0.0520321141198768,0.0888791490378702,"EVC2","132884","EvC ciliary complex subunit 2"
"ENSG00000164185",4.36263454146872,-1.83649787251792,0.945553688628564,-1.94224600316623,0.0521073263946981,0.0889973086574412,"ZNF474","133923","zinc finger protein 474"
"ENSG00000233493",3.02920489568096,2.31729663619284,1.19324217821655,1.94201703434279,0.0521350381606729,0.0890250391073185,"TMEM238","388564","transmembrane protein 238"
"ENSG00000213533",34.0962103040446,-0.589242197680343,0.303418406876742,-1.94201203462159,0.0521356434071968,0.0890250391073185,"STIMATE","375346","STIM activating enhancer"
"ENSG00000184863",649.25028804327,0.151208211617499,0.0778711437022619,1.94177463471757,0.0521643888680124,0.0890638048119516,"RBM33","155435","RNA binding motif protein 33"
"ENSG00000092847",935.674270704158,-0.126442988878797,0.0651494288993206,-1.94081500045376,0.0522807208719362,0.0892520866686662,"AGO1","26523","argonaute 1, RISC catalytic component"
"ENSG00000129493",584.590678491932,-0.166051393206182,0.0855894901493751,-1.94009092607492,0.0523686405788686,0.0893918259035633,"HEATR5A","25938","HEAT repeat containing 5A"
"ENSG00000187531",196.066839883853,-0.260624807529413,0.134347398154299,-1.93993193102321,0.0523879628728776,0.0894144524401239,"SIRT7","51547","sirtuin 7"
